 0.000000000000000e+000, 3.000000000000000e+000
 2.500000000000000e-003, 3.253447323508625e+004
 5.000000000000000e-002, 3.266197416404956e+003
 1.000000000000000e-001, 3.166133856543705e+003
 1.500000000000000e-001, 3.154076745820714e+003
 2.000000000000000e-001, 3.147681716522331e+003
 2.500000000000000e-001, 3.141658759754932e+003
 3.000000000000000e-001, 3.135662126596173e+003
 3.500000000000000e-001, 3.129669387545542e+003
 4.000000000000000e-001, 3.123679113478634e+003
 4.500000000000000e-001, 3.117691278113504e+003
 5.000000000000000e-001, 3.111705913753200e+003
 5.500000000000000e-001, 3.105723064662359e+003
 6.000000000000000e-001, 3.099742777769984e+003
 6.500000000000000e-001, 3.093765097170745e+003
 7.000000000000000e-001, 3.087790071853733e+003
 7.500000000000000e-001, 3.081817742834016e+003
 8.000000000000000e-001, 3.075848162016762e+003
 8.500000000000000e-001, 3.069881367633806e+003
 9.000000000000000e-001, 3.063917412738024e+003
 9.500000000000000e-001, 3.057956334576934e+003
 1.000000000000000e+000, 3.051998186684698e+003
 1.050000000000000e+000, 3.046043005718359e+003
 1.100000000000000e+000, 3.040090847646012e+003
 1.150000000000000e+000, 3.034141748707913e+003
 1.200000000000000e+000, 3.028195746516788e+003
 1.250000000000000e+000, 3.022252896937483e+003
 1.300000000000000e+000, 3.016313252216855e+003
 1.350000000000000e+000, 3.010376845490627e+003
 1.400000000000000e+000, 3.004443713225253e+003
 1.450000000000000e+000, 2.998513910512097e+003
 1.500000000000000e+000, 2.992587488704739e+003
 1.550000000000000e+000, 2.986664480884604e+003
 1.600000000000000e+000, 2.980744923966748e+003
 1.650000000000000e+000, 2.974828871977813e+003
 1.700000000000000e+000, 2.968916374310098e+003
 1.750000000000000e+000, 2.963007464029846e+003
 1.800000000000000e+000, 2.957102179053838e+003
 1.850000000000000e+000, 2.951200571954325e+003
 1.900000000000000e+000, 2.945302689550125e+003
 1.950000000000000e+000, 2.939408565156550e+003
 2.000000000000000e+000, 2.933518237970789e+003
 2.050000000000000e+000, 2.927631758669049e+003
 2.100000000000000e+000, 2.921749171276284e+003
 2.150000000000000e+000, 2.915870509680879e+003
 2.200000000000000e+000, 2.909995814254592e+003
 2.250000000000000e+000, 2.904125133337067e+003
 2.300000000000000e+000, 2.898258508321258e+003
 2.350000000000000e+000, 2.892395973937054e+003
 2.400000000000000e+000, 2.886537571283139e+003
 2.450000000000000e+000, 2.880683346050891e+003
 2.500000000000000e+000, 2.874833337458923e+003
 2.550000000000000e+000, 2.868987581167748e+003
 2.600000000000000e+000, 2.863146118342188e+003
 2.650000000000000e+000, 2.857308991947433e+003
 2.700000000000000e+000, 2.851476239620148e+003
 2.750000000000000e+000, 2.845647897790571e+003
 2.800000000000000e+000, 2.839824006996954e+003
 2.850000000000000e+000, 2.834004607660909e+003
 2.900000000000000e+000, 2.828189736379502e+003
 2.950000000000000e+000, 2.822379429963964e+003
 3.000000000000000e+000, 2.816573727772713e+003
 3.050000000000000e+000, 2.810772668058326e+003
 3.100000000000000e+000, 2.804976286729184e+003
 3.150000000000000e+000, 2.799184620467742e+003
 3.200000000000000e+000, 2.793397707137827e+003
 3.250000000000000e+000, 2.787615583258262e+003
 3.300000000000000e+000, 2.781838284158913e+003
 3.350000000000000e+000, 2.776065845901940e+003
 3.400000000000000e+000, 2.770298304779233e+003
 3.450000000000000e+000, 2.764535695941330e+003
 3.500000000000000e+000, 2.758778054054993e+003
 3.550000000000000e+000, 2.753025414196181e+003
 3.600000000000000e+000, 2.747277811164896e+003
 3.650000000000000e+000, 2.741535278964837e+003
 3.700000000000000e+000, 2.735797851420125e+003
 3.750000000000000e+000, 2.730065562416827e+003
 3.800000000000000e+000, 2.724338445395666e+003
 3.850000000000000e+000, 2.718616533290409e+003
