 0.000000000000000e+000, 9.714290000000000e-001, 0.000000000000000e+000, 8.870719999999999e-001, 0.000000000000000e+000, 7.867930000000000e-001
 1.000000000000000e-001, 9.859282622482460e-001, 1.000000000000000e-001, 8.969204045537992e-001, 1.000000000000000e-001, 7.916823947925269e-001
 2.000000000000000e-001, 1.028359422106743e+000, 2.000000000000000e-001, 9.257353525340968e-001, 2.000000000000000e-001, 8.059848914187482e-001
 3.000000000000000e-001, 1.094677760623070e+000, 3.000000000000000e-001, 9.707606808479520e-001, 3.000000000000000e-001, 8.283273509954898e-001
 4.000000000000000e-001, 1.181915579212293e+000, 4.000000000000000e-001, 1.029970494450361e+000, 4.000000000000000e-001, 8.576985712366246e-001
 5.000000000000000e-001, 1.287390777279753e+000, 5.000000000000000e-001, 1.101532878064824e+000, 5.000000000000000e-001, 8.931832425938425e-001
 6.000000000000000e-001, 1.408674269932418e+000, 6.000000000000000e-001, 1.183788032027192e+000, 6.000000000000000e-001, 9.339528329816302e-001
 7.000000000000000e-001, 1.543574655485169e+000, 7.000000000000000e-001, 1.275238058972056e+000, 7.000000000000000e-001, 9.792573843671034e-001
 8.000000000000000e-001, 1.690110578213322e+000, 8.000000000000000e-001, 1.374530301830226e+000, 8.000000000000000e-001, 1.028419544581160e+000
 9.000000000000000e-001, 1.846495953108673e+000, 9.000000000000000e-001, 1.480440133396254e+000, 9.000000000000000e-001, 1.080829094006327e+000
 1.000000000000000e+000, 2.011117853233885e+000, 1.000000000000000e+000, 1.591865129830165e+000, 1.000000000000000e+000, 1.135934538195173e+000
 1.100000000000000e+000, 2.182525532161960e+000, 1.100000000000000e+000, 1.707811185624856e+000, 1.100000000000000e+000, 1.193239895249789e+000
 1.200000000000000e+000, 2.359415038460532e+000, 1.200000000000000e+000, 1.827390565709071e+000, 1.200000000000000e+000, 1.252298636493500e+000
 1.300000000000000e+000, 2.540615094995772e+000, 1.300000000000000e+000, 1.949806199802649e+000, 1.300000000000000e+000, 1.312712850782632e+000
 1.400000000000000e+000, 2.725084199727758e+000, 1.400000000000000e+000, 2.074341603604429e+000, 1.400000000000000e+000, 1.374126151077340e+000
 1.500000000000000e+000, 2.911885478646114e+000, 1.500000000000000e+000, 2.200357665409478e+000, 1.500000000000000e+000, 1.436218924214482e+000
 1.600000000000000e+000, 3.100181835306101e+000, 1.600000000000000e+000, 2.327284162787705e+000, 1.600000000000000e+000, 1.498706839687652e+000
 1.700000000000000e+000, 3.289229602020591e+000, 1.700000000000000e+000, 2.454614185231163e+000, 1.700000000000000e+000, 1.561337685425642e+000
